outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_max_force
2.83,2.24,1.63,75.81,128.02,270.93,73843.1,35.00598667562629
2.5,1.8,1.42,76.26,127.43,277.07,71636.5,27.392629439164537
2.85,2.15,1.3,76.49,128.19,255.7,69800.2,31.866239169065082
2.69,2.09,1.53,76.4,128.33,264.04,71648.1,31.10875066180388
2.55,2.14,1.51,75.98,127.83,242.73,64377.1,26.8983249165462
2.53,1.94,1.21,76.24,127.53,257.49,69598.4,26.02026909696663
2.61,1.87,1.27,76.04,127.76,249.68,68623.1,26.439744173909233
2.59,1.87,1.39,76.33,127.66,249.52,67392.5,26.496903384076703
2.57,1.91,1.37,75.24,127.39,283.08,73885.4,29.433848459386084
2.65,2.14,1.77,75.56,127.24,286.87,71088.5,33.50987108795853
2.58,2.28,1.68,76.13,127.92,282.2,67192.0,32.16062140177094
2.62,1.9,1.68,75.54,127.97,265.69,68343.6,29.65866884662701
2.7,1.84,1.64,75.72,127.47,266.39,70553.6,30.582284800358664
2.75,1.99,1.41,75.53,128.47,244.81,65133.7,28.889799614353777
2.66,1.79,1.79,76.0,128.15,289.96,72532.4,32.58411986896574
2.9,2.09,1.71,76.18,127.74,267.77,63097.5,34.5749488659056
2.86,2.08,1.24,75.64,127.54,267.03,75157.7,32.620975350140114
2.86,2.22,1.79,76.37,127.37,248.92,69039.1,33.74482820524095
2.88,2.19,1.64,76.26,127.64,268.02,63580.2,34.45722849379327
2.74,1.79,1.59,76.55,127.32,273.66,72729.4,31.528363825035015
2.78,2.06,1.69,76.19,127.5,257.53,74438.6,32.60040958877762
2.88,1.91,1.22,75.32,128.44,274.36,73380.2,32.65273906471732
2.73,1.9,1.53,75.96,128.58,264.58,69799.9,30.715931318889446
2.8,1.76,1.76,75.93,127.36,281.69,74454.5,33.838956441528424
2.59,2.13,1.32,75.89,127.88,264.39,68286.5,28.68553453650027
2.56,1.86,1.24,76.12,128.42,283.82,76673.8,28.861915058218713
2.62,1.77,1.59,75.56,128.51,289.59,72863.0,30.997393487650314
2.62,2.16,1.64,76.08,128.04,270.33,74142.8,31.63075085176463
2.68,1.72,1.57,76.45,128.42,290.11,66156.6,31.00646674226057
2.86,1.85,1.65,75.3,128.48,261.97,63853.0,32.08421505632971
2.54,2.04,1.41,75.75,128.09,286.06,71527.5,29.933129730842964
2.67,2.27,1.5,76.54,128.27,288.64,76445.8,33.97416934574751
2.62,1.75,1.48,76.26,128.35,291.13,70701.4,30.289959354618603
2.77,1.92,1.22,75.5,127.95,287.5,69490.4,31.802102239899753
2.65,2.01,1.28,76.43,127.52,255.24,69992.2,28.179622596728066
2.57,1.7,1.23,75.54,128.09,283.07,68412.8,27.458942023569605
2.52,2.03,1.77,75.66,128.49,246.77,69794.4,27.850262958343777
2.78,1.94,1.76,75.5,127.54,264.89,71662.0,32.6826607454196
2.78,2.06,1.71,75.89,128.4,247.7,64518.3,31.088413972785204
2.6,2.25,1.49,76.15,127.34,243.3,64941.3,28.045871365146652
2.77,2.06,1.53,75.46,127.45,293.05,74476.2,34.60396298822225
2.84,2.05,1.46,75.99,127.94,278.72,70749.9,33.933995777599606
2.54,2.08,1.62,76.31,128.12,256.85,69979.8,28.517295911562954
2.63,1.87,1.63,75.67,128.44,245.51,69610.8,27.93457676288854
2.75,1.97,1.67,75.92,127.59,286.23,68022.3,33.50453367889902
2.52,2.09,1.43,75.65,127.33,246.75,74301.3,27.054962897228577
2.52,1.85,1.51,75.73,127.23,279.02,65536.1,27.914617988056605
2.67,2.04,1.63,76.39,127.29,252.74,75355.5,30.31509364643098
2.64,1.98,1.26,75.43,128.58,290.08,72964.0,31.010516191516516
2.81,1.9,1.49,76.39,128.32,268.19,74886.8,32.40067422997784
2.68,1.98,1.35,75.77,127.21,243.73,68048.3,27.668976379100926
2.8,2.14,1.41,75.64,128.23,252.93,66841.6,31.05670845719233
2.63,1.87,1.39,75.32,127.57,254.89,63022.8,27.0905595533372
2.65,1.77,1.6,76.47,128.11,245.06,74161.8,27.913133077403543
2.74,1.81,1.51,75.56,128.24,278.71,67534.7,31.26756146130613
2.6,2.0,1.59,75.89,127.2,254.39,71115.4,28.733874877720112
2.83,2.26,1.38,75.31,128.1,293.1,66520.3,35.15906265878898
2.79,1.87,1.63,76.48,128.1,282.76,66119.4,33.123587465444714
2.79,1.8,1.77,76.09,128.1,287.7,74309.6,34.497358334950675
2.89,2.09,1.62,75.36,128.33,246.74,70348.7,32.65015984066743
2.82,2.07,1.73,75.93,128.17,259.4,69727.7,33.2260773713012
2.78,1.71,1.57,75.79,127.99,290.7,74724.2,33.21804776755694
2.74,2.1,1.21,76.21,128.37,277.76,69206.4,31.47601480525755
2.54,1.89,1.35,76.0,128.16,262.94,67808.9,26.82116126117542
2.87,1.87,1.38,76.26,128.45,251.49,71239.6,30.990171543811996
2.8,2.23,1.29,75.82,128.39,247.71,66635.7,30.555720099411886
2.7,1.92,1.77,76.4,127.44,274.2,75379.9,32.63883943801325
2.77,1.9,1.33,75.55,127.2,261.89,69974.5,30.051284364408005
2.52,1.72,1.24,76.14,127.72,288.49,76627.2,27.85327937895336
2.83,1.72,1.52,76.14,128.31,268.15,65110.7,31.234866266326165
2.78,2.22,1.41,75.81,128.52,278.82,76134.2,34.15437055694811
2.7,2.15,1.35,75.93,127.74,273.1,66614.7,31.006765400796283
2.64,2.06,1.26,75.98,127.91,256.41,68583.4,28.225768310617198
2.7,2.29,1.25,76.53,127.69,247.99,76019.0,29.88084350490938
2.62,1.82,1.28,76.55,127.77,252.76,70511.2,26.736813752201286
2.86,2.23,1.79,75.21,127.62,257.95,67480.6,34.20010486339068
2.58,1.79,1.79,75.61,127.36,264.35,68554.3,28.907264788956766
2.53,1.92,1.3,76.17,127.46,243.28,63824.2,24.774565449663513
2.78,1.83,1.62,76.14,127.88,290.01,73199.6,33.87136815195295
2.55,1.84,1.26,75.88,127.88,260.58,65693.7,26.010939295668507
2.82,2.01,1.48,76.31,127.47,263.25,73126.5,32.394695946814934
2.64,1.75,1.75,75.82,127.76,288.07,75214.0,31.941833544822387
2.79,2.26,1.58,75.29,127.63,249.96,72362.9,32.19353353897027
2.86,1.92,1.72,75.94,128.59,242.68,75572.1,32.006779137044035
2.63,2.11,1.56,75.69,127.79,257.62,71509.5,29.88121341199026
2.8,1.94,1.27,76.43,128.22,268.1,73317.9,31.353326677853218
2.75,2.16,1.7,75.66,128.22,285.34,71856.0,34.905001290566204
2.86,2.05,1.65,75.35,127.53,290.06,72147.2,35.9652371409107
2.57,1.73,1.25,75.22,127.76,272.06,73079.6,27.247663526291106
2.7,1.94,1.52,75.79,127.7,242.68,66785.2,28.31600273846398
2.51,1.99,1.62,75.37,128.5,272.65,75961.8,29.559393512714863
2.51,2.17,1.29,76.38,127.53,282.77,68297.5,28.895841994605874
2.89,1.92,1.54,75.82,127.95,255.94,67095.9,32.173850595558704
2.56,1.8,1.28,76.52,127.4,274.37,63047.7,26.747299155735803
2.74,1.73,1.42,75.34,128.52,263.91,69490.5,29.480191543806384
2.73,1.78,1.25,75.31,128.59,252.16,76664.9,28.511559505512494
2.57,1.81,1.6,75.4,127.89,268.08,74842.9,28.915144732187585
2.64,1.76,1.76,75.53,127.78,258.86,72636.3,29.43312709485265
2.67,1.97,1.73,75.98,127.4,278.42,68032.9,31.923623095243514
2.63,2.16,1.38,75.4,128.22,289.09,65591.5,31.440607356022795
2.74,1.96,1.57,76.09,128.38,279.08,73948.2,32.86739589685415
2.51,2.23,1.51,76.27,127.44,290.64,74297.4,31.308506427774162
2.63,1.95,1.79,76.0,127.7,293.66,63847.9,32.37003532447052
2.69,2.04,1.38,76.38,127.22,293.55,65668.7,31.896532831565608
2.7,1.8,1.36,76.47,127.87,257.18,76373.2,28.927889014716428
2.79,2.16,1.49,75.37,127.51,261.56,72761.1,32.387931794148884
2.78,2.05,1.64,76.52,128.36,275.44,69062.1,33.5289525038266
2.66,2.26,1.25,75.66,127.62,291.33,69423.8,32.154153459732086
2.52,2.11,1.43,76.26,127.65,259.59,66817.8,27.487938420243452
2.51,1.98,1.44,76.34,128.59,243.35,69433.6,25.755104309269953
2.52,2.02,1.75,75.25,127.76,264.88,68374.7,29.009019924152838
2.84,2.2,1.54,75.24,128.51,264.01,73648.3,33.91793859307957
2.74,2.2,1.32,76.23,128.24,289.16,64712.9,32.953796187823244
2.66,2.02,1.55,76.05,127.28,261.6,71054.5,30.090698929515682
2.56,1.88,1.32,75.95,127.22,288.51,74594.7,29.351832585142645
2.79,1.93,1.22,75.27,127.52,270.87,67948.8,30.560886429432415
2.7,2.27,1.34,75.6,128.2,280.27,68554.3,32.36672783026593
2.53,2.25,1.45,75.89,127.76,292.05,65226.2,30.79630470040577
2.62,2.0,1.53,75.96,128.01,251.37,65125.2,28.0872517639137
2.57,1.79,1.5,75.35,127.6,277.44,71595.6,28.80360150396514
2.53,1.97,1.78,76.49,127.42,282.54,63254.0,29.926057419061365
2.86,1.87,1.29,76.16,127.64,258.9,65018.5,30.563030261116594
2.82,1.97,1.69,75.37,128.02,246.44,72497.8,31.567141340915512
2.72,2.1,1.36,76.21,127.87,249.16,68185.2,29.32632097584242
2.79,2.0,1.65,75.61,128.2,252.91,70084.9,31.54014805480513
2.87,2.19,1.73,75.37,127.58,248.47,71343.4,33.42566592774456
2.64,1.83,1.38,76.22,128.53,268.75,66231.2,28.461508407865452
2.88,2.05,1.36,75.86,128.49,260.39,72593.8,32.70400898454018
2.66,1.95,1.73,75.37,128.25,291.46,63521.2,32.37505038875652
2.88,2.3,1.39,75.79,127.54,245.06,63655.2,31.7363039119668
2.83,1.8,1.79,75.7,127.68,251.66,69679.3,31.662306429001504
2.81,1.88,1.68,76.52,127.88,243.06,66038.0,30.360566876878877
2.64,2.29,1.59,76.52,127.63,268.67,66670.7,31.470920520435882
2.58,2.0,1.68,76.25,128.16,262.09,76828.2,29.96690123471076
2.62,2.15,1.53,76.14,127.67,283.41,76647.6,32.320422294081325
2.81,2.11,1.76,76.26,128.59,273.6,75191.2,35.14279637983164
2.67,1.78,1.21,75.7,128.13,290.15,71472.3,30.036209614412158
2.68,1.76,1.29,75.71,127.25,256.14,63302.4,27.035706700958784
2.8,2.01,1.51,76.34,127.66,248.08,67779.1,30.578123719592398
2.61,1.71,1.51,76.47,127.72,248.87,72909.3,26.912454179373597
2.86,1.78,1.55,76.52,128.58,254.85,76522.4,31.79232666055448
2.56,2.04,1.58,75.87,128.39,263.91,64904.9,28.643189629395536
2.56,1.77,1.77,75.91,127.94,260.62,65062.7,27.86040955197025
2.71,2.25,1.45,75.5,128.41,290.29,73207.4,34.18131793148832
2.83,1.95,1.72,76.14,127.75,241.17,65121.0,30.849963776237885
2.55,1.8,1.33,76.39,128.15,287.32,75936.5,28.922289761371943
2.73,1.7,1.64,75.41,127.55,259.83,67085.4,29.511293468076886
2.6,1.95,1.73,75.91,128.35,288.13,73147.7,32.13099157914765
2.85,2.18,1.55,75.59,127.77,263.95,75573.0,34.09504266779204
2.63,1.8,1.8,75.81,127.2,242.36,67339.5,27.893631131162422
2.54,2.24,1.25,75.39,128.59,256.46,64074.8,27.428348500815744
2.88,2.2,1.34,75.68,127.6,252.52,71153.3,32.32460455903818
2.64,2.04,1.25,76.05,128.04,250.26,70650.9,27.78138881339801
2.81,1.93,1.57,75.43,127.94,264.72,74324.6,32.45655064356477
2.56,2.0,1.27,76.34,128.15,269.83,74345.4,28.33424718158433
2.71,1.73,1.47,76.53,128.59,244.13,63182.6,27.201970684342157
2.79,1.94,1.61,75.54,127.73,287.21,69426.5,33.85224269742692
2.89,1.94,1.29,76.13,127.61,240.59,66982.3,29.936004533893723
2.57,2.28,1.22,75.69,127.82,269.4,73436.4,29.535269978952627
2.81,1.89,1.42,76.11,128.11,243.25,73288.6,29.810370116791617
2.71,2.03,1.5,75.59,128.22,285.85,74699.9,33.05350753370472
2.54,2.28,1.56,75.86,127.92,269.25,72310.2,30.452320758379827
2.68,2.21,1.49,76.41,127.67,258.41,72606.9,30.88724350842024
2.75,1.79,1.58,75.31,128.05,276.77,74112.8,31.971092286515002
2.63,2.22,1.66,76.05,127.36,257.56,63590.8,30.086361215790433
2.79,2.09,1.53,76.54,127.59,284.78,68975.3,34.033361734337134
2.54,1.96,1.79,76.56,127.7,277.34,63890.4,29.757323850470996
2.73,2.21,1.42,76.01,127.74,290.2,70962.2,33.80353329505904
2.63,2.25,1.71,75.29,127.63,282.45,64663.0,32.53139968649948
2.7,2.19,1.56,75.37,127.75,269.05,69727.7,31.996315089322323
2.52,1.92,1.67,75.57,128.31,248.43,65857.4,26.708420955200793
2.62,1.88,1.75,75.43,127.89,288.15,65598.6,31.396847571924653
2.71,2.18,1.46,76.5,127.96,246.38,68621.3,29.768241469516354
2.64,2.23,1.26,76.36,128.59,266.69,76560.6,30.517521036425777
2.89,1.97,1.78,75.4,127.89,257.1,72925.4,33.907949938933555
2.87,2.0,1.29,75.22,127.26,247.23,68613.5,30.338784064200766
2.55,2.08,1.65,75.23,127.73,283.3,76692.1,31.54083943586393
2.76,1.71,1.27,75.78,127.96,284.38,65112.1,30.286380296356995
2.85,1.72,1.7,75.71,127.75,283.89,74833.0,34.330374720391504
2.69,2.17,1.74,75.69,128.02,286.61,75552.9,34.65778797892263
2.83,1.92,1.64,75.5,128.34,278.23,67878.1,33.69121404642472
2.58,2.15,1.64,75.95,127.24,265.27,73684.9,30.45658145150692
2.73,2.07,1.68,76.27,127.29,263.43,72391.7,32.19731194336494
2.53,1.78,1.78,75.54,127.28,254.37,67277.3,27.20165847632184
2.57,2.27,1.43,75.7,127.74,284.51,67532.1,31.020734220430157
2.67,2.23,1.28,75.23,128.33,270.29,72080.6,31.005199742566745
2.81,1.76,1.54,75.91,127.61,245.26,68433.8,29.521480706003516
2.61,2.02,1.24,76.11,127.61,257.78,63837.3,27.2155273870804
2.59,1.71,1.35,75.52,127.63,245.48,75325.7,25.984181390837833
2.57,2.22,1.25,75.44,128.36,244.0,73925.4,27.502272758170037
2.59,2.21,1.5,75.96,128.12,255.18,76997.7,29.80599568440273
2.82,2.22,1.59,75.68,127.9,285.66,71107.0,35.59594758365763
2.77,2.19,1.52,76.53,128.57,242.18,65944.0,30.413992105760443
2.74,2.18,1.26,76.49,127.51,271.54,67293.5,31.235297878083387
2.64,2.26,1.28,75.41,128.53,270.0,76470.4,31.116292842020997
2.68,1.82,1.21,76.0,127.68,276.7,76403.5,29.66724934498491
2.73,1.8,1.38,76.31,127.26,279.41,70494.0,30.728971898654507
2.53,1.7,1.65,76.49,127.8,287.96,72956.7,29.295510311699744
2.58,1.98,1.29,75.56,127.75,273.95,63354.5,27.999457143306316
2.73,2.07,1.3,76.23,128.17,251.31,75741.3,29.846720622939827
2.66,2.1,1.7,75.91,128.47,246.05,73037.3,30.049988025050723
2.67,1.94,1.58,76.14,128.51,241.4,66286.0,28.033759250950155
2.7,1.8,1.33,75.54,128.0,276.75,73455.9,30.17712922617632
2.74,1.81,1.76,76.26,127.49,242.74,70903.5,29.698812831412354
2.69,1.8,1.28,75.2,128.12,277.35,68630.7,29.468161126676776
2.59,1.94,1.33,76.55,127.86,257.51,72955.0,27.608414926632193
2.54,1.98,1.8,76.5,128.42,284.76,64274.4,30.585134768857827
2.73,1.85,1.54,75.85,127.93,280.9,74465.9,32.19277017084342
2.52,1.86,1.61,75.34,128.49,249.99,72307.2,26.866212341417466
2.61,1.86,1.65,76.05,127.96,267.48,66919.0,29.221561563891967
2.64,2.11,1.61,76.25,127.41,292.56,68948.0,32.80579468456354
2.8,2.14,1.49,75.31,127.92,255.22,64173.3,31.24756738184972
2.75,2.29,1.51,75.86,128.17,258.32,70547.2,32.225150750646506
2.51,2.15,1.55,76.37,128.46,254.87,70914.6,28.050756436613668
2.69,1.98,1.67,75.37,127.86,257.07,70217.6,30.42227420481227
2.67,1.84,1.31,75.66,128.38,277.43,69631.2,29.638054419396056
2.79,2.16,1.73,75.62,128.03,284.46,72468.1,35.56630657372496
2.78,1.99,1.32,76.25,128.37,248.02,66861.1,29.38419977503061
2.8,2.06,1.45,75.85,128.3,276.75,75356.7,33.59178748377401
2.89,1.74,1.7,75.59,128.49,284.48,67666.8,34.52935234012337
2.58,2.22,1.49,75.87,128.15,253.76,66330.9,28.692058652287145
2.9,1.95,1.66,76.04,128.2,288.06,76192.0,36.552374824104916
2.89,1.94,1.56,76.16,128.26,266.3,65177.0,33.18089172220978
2.7,1.95,1.65,75.23,127.22,255.77,63536.1,29.534923197858646
2.86,1.78,1.2,76.35,128.54,271.75,68352.5,31.180711151266863
2.55,2.28,1.37,75.96,127.94,255.57,74115.4,28.81922576711368
2.8,2.12,1.51,75.65,128.0,244.58,68156.6,30.741895740515545
2.62,1.81,1.5,76.24,128.6,252.95,63914.8,27.12633960303897
2.81,2.21,1.57,75.33,127.81,275.87,71333.2,34.40365013091623
2.54,1.89,1.23,75.68,128.57,291.62,66040.9,28.462027732121513
2.73,1.99,1.69,76.44,128.08,271.95,76663.5,32.988533114174814
2.82,1.9,1.7,75.78,128.29,247.96,70146.5,31.326468289460834
2.88,1.99,1.42,76.41,128.44,242.04,70277.9,30.96282365966006
2.71,2.29,1.74,75.38,128.37,249.77,72407.1,32.047432905866415
2.89,2.03,1.27,76.27,128.11,286.36,63882.7,33.866793899810844
2.73,1.87,1.63,75.57,128.44,286.38,72547.6,33.02911170615194
2.88,1.79,1.71,75.37,128.41,282.83,76139.3,35.16206342107576
2.58,2.14,1.3,75.62,128.35,280.87,67797.5,29.86894907350309
2.81,2.02,1.2,75.73,128.19,287.58,70119.0,32.90537633382037
2.73,2.0,1.44,76.55,128.51,251.63,71340.9,29.812969994297035
2.65,2.2,1.62,75.93,127.71,250.66,63219.8,29.557351561340127
2.65,2.0,1.43,76.13,127.44,293.16,68618.5,31.61271426878598
2.55,2.01,1.54,75.46,127.35,274.78,69025.9,29.262150807290325
2.76,1.74,1.74,75.42,127.61,288.53,74656.8,33.5767279279781
2.83,2.26,1.69,76.38,127.36,265.68,66273.5,34.253600934344334
2.55,1.97,1.47,75.58,127.57,276.62,69798.9,29.02224471546579
2.85,2.26,1.52,76.24,128.17,280.85,75862.4,35.967261849508034
2.52,2.07,1.66,76.25,128.07,278.65,75401.1,30.582921029519255
2.71,2.21,1.72,75.54,128.5,264.85,68304.8,32.6053179854368
2.76,2.09,1.56,76.04,127.95,265.87,70710.2,32.31256630649894
2.67,1.87,1.23,75.84,127.91,288.72,68801.6,30.177299425768823
2.71,2.2,1.43,76.01,127.99,244.54,69821.1,29.67084390594853
2.87,1.79,1.54,76.15,127.87,273.84,76621.0,33.577466045219765
2.53,2.16,1.46,76.58,128.54,257.42,71666.1,28.245698142889935
2.78,1.85,1.31,76.41,127.54,286.22,68222.4,31.79066576080102
2.63,2.23,1.26,75.5,128.06,253.49,64844.1,28.35676912334675
2.8,2.15,1.29,75.91,128.59,263.55,63996.3,31.36867098308001
2.54,1.81,1.26,75.48,128.12,277.7,67289.7,27.189795379285513
2.52,2.23,1.23,75.79,128.3,254.53,72599.9,27.485276854728866
2.54,1.98,1.44,76.07,127.5,258.6,70719.1,27.46397758670271
2.52,1.76,1.76,75.62,127.92,267.36,63584.3,27.565253943263386
2.51,1.83,1.64,75.71,128.04,269.6,73872.6,28.347662190095164
2.69,2.28,1.75,75.87,127.99,278.76,68343.4,33.934695275048014
2.81,2.18,1.49,75.45,127.69,250.47,75034.4,32.027290114690416
2.84,2.2,1.32,75.36,127.83,288.35,72774.6,34.84012234335394
2.67,1.95,1.63,76.51,128.5,273.22,67137.5,30.985062289142732
2.58,1.86,1.24,75.74,128.19,259.15,63799.8,26.241050929124825
2.7,1.76,1.51,76.29,128.27,279.12,64617.6,30.247455977021517
2.89,1.82,1.41,76.16,127.53,276.48,74705.6,33.46703137165703
2.82,2.11,1.76,76.19,127.64,260.96,67892.9,33.51657291579279
2.61,2.17,1.73,75.2,127.38,250.28,66208.2,29.43349901909444
2.88,2.3,1.32,76.46,127.44,283.9,66838.9,35.03754824144603
2.83,2.09,1.74,75.87,128.1,243.9,75851.1,32.56819227822207
2.89,2.24,1.71,76.29,127.72,260.83,73284.9,35.309655131435946
2.52,2.03,1.24,76.32,127.94,287.86,66064.1,28.42226060229423
2.72,2.08,1.63,75.21,127.9,265.95,72921.8,32.097847736873135
2.89,2.09,1.34,76.4,128.39,282.3,69942.7,34.661384276450875
2.66,1.89,1.72,76.24,128.32,287.16,68827.6,32.22751845002877
2.53,2.04,1.54,75.74,128.57,265.03,70534.4,28.642596611524098
2.72,2.25,1.62,75.76,128.05,268.5,63457.6,32.33209351491185
2.53,1.82,1.67,76.31,128.07,265.54,63016.2,27.42451254421492
2.6,1.95,1.7,76.55,127.76,281.75,75316.4,31.56106004475187
2.57,2.3,1.76,76.16,127.35,254.49,64045.7,29.829529468738386
2.7,2.21,1.42,76.41,127.34,284.87,68927.5,32.66156791487022
2.72,2.28,1.61,76.44,127.26,265.32,69524.7,32.59175953849906
2.62,2.29,1.24,75.66,127.25,285.75,71962.3,31.3614584032468
2.69,2.19,1.67,76.3,127.54,279.61,65498.7,32.89405848270924
2.69,1.79,1.24,75.28,128.26,249.56,70115.0,27.241095724477148
2.81,1.92,1.47,75.34,127.65,275.16,66205.9,32.091864499984084
2.87,1.95,1.61,75.72,127.78,246.72,65161.1,31.340732256473146
2.83,1.78,1.44,75.84,127.42,246.53,73592.1,29.949250949639648
2.81,1.86,1.74,75.41,128.15,293.54,69738.6,34.96534364682982
2.8,2.2,1.29,75.97,128.59,247.07,69921.3,30.643908768766963
2.62,1.78,1.78,75.69,127.85,258.25,67363.9,28.834604873386027
2.57,1.99,1.79,75.77,127.26,273.31,68940.5,30.45186643118332
2.73,2.28,1.42,75.69,127.51,245.11,68169.9,30.07940604435312
2.58,1.94,1.59,75.49,127.93,263.15,65287.3,28.409376000810155
2.86,1.92,1.31,75.88,128.52,258.72,64985.7,30.923930770967857
2.8,1.82,1.41,76.54,128.01,290.99,72787.1,33.21837864462948
2.66,2.03,1.63,75.55,127.82,260.8,69327.6,30.30489492365753
2.64,2.22,1.45,76.16,127.46,275.71,76903.4,31.93309325553828
2.55,1.77,1.41,75.82,128.27,271.25,73375.3,27.754341567261193
2.52,2.2,1.2,75.8,127.88,262.36,65296.1,27.14835608210406
2.76,2.09,1.72,76.14,127.6,281.26,69258.7,34.18436095824627
2.79,2.24,1.55,75.88,128.19,281.94,76416.0,35.268764040681916
2.69,2.03,1.75,75.85,128.26,245.64,64618.4,29.649094967414
2.78,1.91,1.78,76.31,127.51,240.82,74774.7,30.936307339445264
2.76,2.21,1.33,75.57,128.18,293.08,72806.4,34.314132680320725
2.84,2.27,1.36,75.54,127.98,263.31,76704.3,33.57628683099843
2.76,2.01,1.54,76.13,128.15,258.0,76110.7,31.614912768719435
2.51,2.24,1.46,76.29,128.33,246.76,71494.9,27.509641410287216
2.65,1.85,1.44,76.37,127.9,272.99,68549.3,29.422565291385766
2.78,2.08,1.43,75.97,127.27,249.57,66182.0,30.163356927379667
2.53,1.99,1.29,76.16,127.83,248.12,69656.9,25.892094504548098
2.83,2.12,1.47,76.04,127.56,258.18,74878.9,32.6676584982409
2.62,2.01,1.47,75.86,127.52,274.19,75697.5,30.545124313178533
2.51,2.02,1.78,75.3,127.8,282.96,65058.8,30.111432883316482
2.55,2.05,1.55,75.33,128.11,269.53,73858.3,29.645484149594452
2.73,1.81,1.3,75.62,127.53,282.4,76727.2,31.183043831769353
2.64,1.97,1.47,75.9,127.82,289.98,71568.6,31.589178354156687
2.72,2.1,1.39,75.8,128.17,290.44,76836.9,33.597766413079356
2.55,1.76,1.42,75.98,127.65,246.08,67191.3,25.286910812000613
2.77,1.77,1.56,76.32,128.09,246.19,75490.8,29.687906878230095
2.51,2.13,1.33,76.3,127.59,243.08,70733.9,26.079979358829476
2.69,1.91,1.8,75.85,128.07,244.53,66800.5,29.38504543291954
2.58,1.88,1.79,75.93,127.29,249.32,65261.8,27.87342956199059
2.71,1.74,1.25,75.97,128.13,251.29,70282.9,27.471808127107536
2.79,1.76,1.69,75.4,127.85,289.14,63227.5,32.93162213275589
2.59,2.13,1.39,75.69,128.18,275.73,75693.4,30.575378972231377
2.5,2.2,1.64,75.61,128.31,288.98,76126.7,31.876320257771866
2.72,2.12,1.36,75.22,128.18,275.01,64222.1,31.1746116152744
2.86,1.85,1.22,75.26,128.3,283.33,65454.4,32.147706580901925
2.58,2.3,1.31,76.07,128.51,263.48,63096.3,28.907897812468903
2.75,2.28,1.36,75.27,127.76,280.47,69929.1,33.18285361655224
2.64,2.01,1.69,75.81,128.13,276.84,72872.9,31.87013910492483
2.83,1.88,1.56,75.54,128.5,289.41,66163.3,33.963781453088885
2.72,2.12,1.45,75.95,127.48,257.88,73732.0,30.895381956001486
2.58,2.0,1.49,75.81,128.42,245.19,64598.9,26.8579294320095
2.82,2.0,1.29,75.7,127.28,265.66,67041.3,31.117469809047932
2.75,2.18,1.49,75.3,128.13,254.78,69329.9,31.171959737344494
2.87,2.18,1.74,76.04,128.58,257.67,69725.5,34.38801259439033
2.89,2.03,1.51,75.67,127.84,248.53,67050.0,31.840475448116493
2.64,2.27,1.7,76.24,128.24,244.87,64648.9,29.784867873488523
2.84,1.82,1.24,76.35,128.08,247.41,66866.3,29.116115961093968
2.61,2.26,1.54,76.22,128.01,286.21,72067.7,32.643593962966136
2.54,1.75,1.31,75.41,127.75,275.85,72194.4,27.347386417427472
2.87,1.79,1.78,75.31,128.31,286.5,71747.9,35.272280294429905
2.89,1.79,1.65,76.35,128.33,244.82,66171.5,31.144989802021385
2.62,2.16,1.42,76.41,127.63,263.46,68363.7,29.547749971217925
2.54,1.8,1.6,76.58,127.61,287.21,70186.9,29.40642912416793
2.58,1.96,1.53,75.9,127.29,244.2,73049.1,27.383204516928757
2.77,1.71,1.61,76.04,128.47,283.02,66806.9,32.02203410052125
2.71,2.11,1.4,76.03,128.56,250.07,70562.8,29.71487212614234
2.66,2.24,1.55,76.24,128.53,286.88,74865.4,33.70878756267582
2.54,2.27,1.4,75.56,128.03,272.14,72587.6,30.016872497618195
2.59,1.88,1.39,75.92,128.19,266.35,68386.6,27.981704646719848
2.89,1.97,1.31,75.84,128.45,253.48,68883.5,31.408532135518456
2.83,1.92,1.35,75.74,128.11,268.3,76523.5,32.26744656208889
2.68,2.02,1.38,75.71,127.55,243.34,71211.1,28.212104900694456
2.82,1.85,1.74,75.99,128.52,266.25,75603.9,33.30512924463831
2.89,2.23,1.47,75.5,127.97,246.35,63924.9,32.06761754615532
2.59,1.85,1.75,75.55,128.41,258.1,76787.0,29.399343288225467
2.66,2.07,1.63,75.84,128.11,262.01,74202.7,31.047665293509525
2.89,2.1,1.51,76.16,128.57,270.77,66539.9,34.224492946742046
